Buy/Sell,Instrument,CALL/PUT,Price in BTC,Price in $,Volatility,Amount BTC traded,Amount BTC 2,Theo profit,Mark Price,Prix actuel BTC,Date,Asset,Maturity,Strike,Type,Deribit_Instrument,Bid,Ask,is_active
buy,BTC-25APR25-112000-C,CALL,0.0055,462.94,0.5429999999999999,0.1,0.1,0.0,0.0055,84171.31,"15 Mar 2025, 11:49:59",BTC,2025-04-25,112000.0,C,BTC-25APR25-112000-C,0.0005,0.0007,True
sell,BTC-25APR25-74000-P,PUT,0.023,1935.56,0.545,2.2,2.2,0.0,0.023,84154.58,"15 Mar 2025, 11:49:02",BTC,2025-04-25,74000.0,P,BTC-25APR25-74000-P,0.0415,0.043,True
sell,BTC-25APR25-74000-P,PUT,0.023,1935.55,0.545,0.1,0.1,0.0,0.023,84154.2,"15 Mar 2025, 11:49:02",BTC,2025-04-25,74000.0,P,BTC-25APR25-74000-P,0.0415,0.043,True
buy,BTC-25APR25-84000-P,PUT,0.065,5470.02,0.514,0.6,0.6,0.0001,0.0651,84154.2,"15 Mar 2025, 11:49:02",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-76000-P,PUT,0.0285,2398.41,0.5329999999999999,0.6,0.6,0.0,0.0285,84154.81,"15 Mar 2025, 11:49:00",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
sell,BTC-25APR25-74000-P,PUT,0.023,1935.55,0.545,10.0,10.0,0.0002,0.023,84154.23,"15 Mar 2025, 11:48:51",BTC,2025-04-25,74000.0,P,BTC-25APR25-74000-P,0.0415,0.043,True
sell,BTC-25APR25-74000-P,PUT,0.023,1935.33,0.544,0.3,0.3,0.0,0.023,84144.71,"15 Mar 2025, 11:48:48",BTC,2025-04-25,74000.0,P,BTC-25APR25-74000-P,0.0415,0.043,True
sell,BTC-25APR25-74000-P,PUT,0.023,1934.0,0.542,0.3,0.3,0.0001,0.0232,84087.06,"15 Mar 2025, 11:46:57",BTC,2025-04-25,74000.0,P,BTC-25APR25-74000-P,0.0415,0.043,True
sell,BTC-25APR25-74000-P,PUT,0.023,1933.87,0.542,0.2,0.2,0.0,0.0232,84081.31,"15 Mar 2025, 11:46:56",BTC,2025-04-25,74000.0,P,BTC-25APR25-74000-P,0.0415,0.043,True
sell,BTC-25APR25-74000-P,PUT,0.023,1934.54,0.5429999999999999,0.1,0.1,0.0,0.0231,84110.45,"15 Mar 2025, 11:43:37",BTC,2025-04-25,74000.0,P,BTC-25APR25-74000-P,0.0415,0.043,True
buy,BTC-25APR25-84000-P,PUT,0.0655,5509.54,0.515,1.1,1.1,0.0001,0.0654,84115.17,"15 Mar 2025, 11:43:08",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-85000-C,CALL,0.066,5552.03,0.515,0.3,0.3,0.0,0.0659,84121.73,"15 Mar 2025, 11:42:47",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-74000-P,PUT,0.023,1934.97,0.544,0.8,0.8,0.0,0.023,84129.18,"15 Mar 2025, 11:42:22",BTC,2025-04-25,74000.0,P,BTC-25APR25-74000-P,0.0415,0.043,True
buy,BTC-25APR25-110000-C,CALL,0.0065,546.49,0.539,0.1,0.1,0.0,0.0066,84074.88,"15 Mar 2025, 11:33:59",BTC,2025-04-25,110000.0,C,BTC-25APR25-110000-C,0.0006,0.0007,True
buy,BTC-25APR25-80000-P,PUT,0.0455,3820.25,0.526,0.1,0.1,0.0001,0.0449,83961.45,"15 Mar 2025, 11:11:19",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
sell,BTC-25APR25-78000-P,PUT,0.0355,2981.62,0.52,0.1,0.1,0.0001,0.036,83989.2,"15 Mar 2025, 11:08:36",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-95000-C,CALL,0.027,2267.08,0.519,0.1,0.1,0.0,0.0266,83966.01,"15 Mar 2025, 11:08:08",BTC,2025-04-25,95000.0,C,BTC-25APR25-95000-C,0.0032,0.0035,True
buy,BTC-25APR25-96000-C,CALL,0.024,2014.64,0.515,0.1,0.1,0.0,0.0241,83943.54,"15 Mar 2025, 11:07:34",BTC,2025-04-25,96000.0,C,BTC-25APR25-96000-C,0.0027,0.003,True
buy,BTC-25APR25-60000-P,PUT,0.0046,386.07,0.65,0.1,0.1,0.0,0.0047,83928.08,"15 Mar 2025, 11:02:10",BTC,2025-04-25,60000.0,P,BTC-25APR25-60000-P,0.0055,0.006,True
buy,BTC-25APR25-78000-P,PUT,0.037,3102.85,0.528,0.1,0.1,0.0001,0.0365,83860.76,"15 Mar 2025, 10:50:13",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-70000-P,PUT,0.015,1257.43,0.5660000000000001,0.1,0.1,0.0001,0.0145,83828.36,"15 Mar 2025, 10:44:53",BTC,2025-04-25,70000.0,P,BTC-25APR25-70000-P,0.024,0.025,True
buy,BTC-25APR25-108000-C,CALL,0.008,670.75,0.542,0.2,0.2,0.0001,0.0077,83843.91,"15 Mar 2025, 10:38:07",BTC,2025-04-25,108000.0,C,BTC-25APR25-108000-C,0.0008,0.0009,True
buy,BTC-25APR25-114000-C,CALL,0.0046,385.65,0.5529999999999999,0.1,0.1,0.0,0.0046,83836.59,"15 Mar 2025, 10:37:54",BTC,2025-04-25,114000.0,C,BTC-25APR25-114000-C,0.0004,0.0006,True
buy,BTC-25APR25-108000-C,CALL,0.008,670.49,0.542,1.0,1.0,0.0004,0.0076,83810.96,"15 Mar 2025, 10:36:51",BTC,2025-04-25,108000.0,C,BTC-25APR25-108000-C,0.0008,0.0009,True
buy,BTC-25APR25-88000-C,CALL,0.05,4191.27,0.515,0.1,0.1,0.0,0.0499,83825.4,"15 Mar 2025, 10:35:17",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-88000-C,CALL,0.05,4191.32,0.515,0.1,0.1,0.0,0.0499,83826.47,"15 Mar 2025, 10:35:02",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-92000-P,PUT,0.127,10644.93,0.512,0.1,0.1,0.0,0.1272,83818.32,"15 Mar 2025, 10:33:36",BTC,2025-04-25,92000.0,P,BTC-25APR25-92000-P,0.21,0.216,True
buy,BTC-25APR25-85000-C,CALL,0.0645,5404.33,0.517,0.1,0.1,0.0,0.0642,83788.0,"15 Mar 2025, 10:27:34",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-102000-C,CALL,0.0137,1148.18,0.528,0.2,0.2,0.0001,0.0133,83808.46,"15 Mar 2025, 10:19:08",BTC,2025-04-25,102000.0,C,BTC-25APR25-102000-C,0.0013,0.0015,True
sell,BTC-25APR25-110000-C,CALL,0.0061,511.23,0.535,0.2,0.2,0.0,0.0063,83808.46,"15 Mar 2025, 10:19:08",BTC,2025-04-25,110000.0,C,BTC-25APR25-110000-C,0.0006,0.0007,True
sell,BTC-25APR25-50000-P,PUT,0.0021,176.19,0.807,0.9,0.9,0.0001,0.0022,83900.22,"15 Mar 2025, 10:13:57",BTC,2025-04-25,50000.0,P,BTC-25APR25-50000-P,0.0015,0.0017,True
buy,BTC-25APR25-86000-C,CALL,0.0605,5079.44,0.518,0.1,0.1,0.0,0.0602,83957.75,"15 Mar 2025, 10:03:31",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-86000-C,CALL,0.0605,5078.19,0.519,0.1,0.1,0.0,0.06,83936.95,"15 Mar 2025, 10:02:04",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-84000-P,PUT,0.0675,5666.75,0.523,0.1,0.1,0.0001,0.0667,83951.79,"15 Mar 2025, 09:58:30",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-84000-C,CALL,0.0715,6002.6,0.521,0.1,0.1,0.0001,0.0708,83952.44,"15 Mar 2025, 09:58:22",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-84000-P,PUT,0.0675,5666.88,0.523,0.1,0.1,0.0001,0.0666,83953.78,"15 Mar 2025, 09:58:06",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-84000-C,CALL,0.0715,6003.39,0.52,0.1,0.1,0.0001,0.0709,83963.48,"15 Mar 2025, 09:57:18",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-84000-C,CALL,0.0715,6003.39,0.52,0.1,0.1,0.0001,0.0709,83963.53,"15 Mar 2025, 09:57:17",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-88000-C,CALL,0.0515,4324.17,0.521,0.1,0.1,0.0001,0.0506,83964.5,"15 Mar 2025, 09:57:10",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
sell,BTC-25APR25-88000-P,PUT,0.094,7892.66,0.517,0.1,0.1,0.0,0.0936,83964.42,"15 Mar 2025, 09:57:05",BTC,2025-04-25,88000.0,P,BTC-25APR25-88000-P,0.1625,0.1685,True
buy,BTC-25APR25-84000-C,CALL,0.0715,6003.43,0.52,0.1,0.1,0.0001,0.0709,83964.09,"15 Mar 2025, 09:57:00",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-84000-C,CALL,0.0715,6003.31,0.521,0.1,0.1,0.0001,0.0709,83962.43,"15 Mar 2025, 09:56:45",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-84000-C,CALL,0.0715,6003.31,0.521,0.1,0.1,0.0001,0.0709,83962.43,"15 Mar 2025, 09:56:45",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-84000-C,CALL,0.0715,6003.31,0.521,0.1,0.1,0.0001,0.0709,83962.35,"15 Mar 2025, 09:56:41",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
sell,BTC-25APR25-84000-P,PUT,0.067,5625.58,0.52,0.1,0.1,0.0,0.0665,83963.85,"15 Mar 2025, 09:56:34",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-86000-C,CALL,0.0605,5078.57,0.519,0.1,0.1,0.0001,0.0599,83943.35,"15 Mar 2025, 09:54:29",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-88000-C,CALL,0.051,4281.04,0.518,0.1,0.1,0.0001,0.0504,83941.93,"15 Mar 2025, 09:54:25",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-85000-P,PUT,0.074,6210.5,0.522,0.1,0.1,0.0001,0.073,83925.64,"15 Mar 2025, 09:52:53",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
sell,BTC-25APR25-85000-C,CALL,0.0655,5497.23,0.519,0.1,0.1,0.0001,0.0649,83927.13,"15 Mar 2025, 09:52:34",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-85000-C,CALL,0.0655,5496.59,0.519,0.1,0.1,0.0001,0.0649,83917.42,"15 Mar 2025, 09:52:21",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-85000-C,CALL,0.0655,5496.68,0.519,0.1,0.1,0.0001,0.0649,83918.74,"15 Mar 2025, 09:52:15",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.57,0.519,0.1,0.1,0.0001,0.0649,83917.04,"15 Mar 2025, 09:52:11",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-85000-C,CALL,0.0655,5497.57,0.518,0.1,0.1,0.0,0.065,83932.43,"15 Mar 2025, 09:51:43",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-88000-C,CALL,0.051,4281.13,0.518,0.1,0.1,0.0001,0.0504,83943.64,"15 Mar 2025, 09:51:17",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-85000-P,PUT,0.074,6211.8,0.523,0.1,0.1,0.0001,0.0728,83943.29,"15 Mar 2025, 09:51:15",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
sell,BTC-25APR25-85000-C,CALL,0.0655,5497.73,0.518,0.1,0.1,0.0001,0.065,83934.81,"15 Mar 2025, 09:51:08",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-85000-C,CALL,0.0655,5497.71,0.518,0.1,0.1,0.0001,0.065,83934.47,"15 Mar 2025, 09:51:05",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-84000-C,CALL,0.071,5957.87,0.519,0.1,0.1,0.0001,0.0705,83913.69,"15 Mar 2025, 09:50:50",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.34,0.519,0.1,0.1,0.0001,0.0648,83913.65,"15 Mar 2025, 09:50:46",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.33,0.519,0.1,0.1,0.0001,0.0648,83913.4,"15 Mar 2025, 09:50:46",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-84000-C,CALL,0.071,5957.83,0.519,0.1,0.1,0.0001,0.0705,83913.12,"15 Mar 2025, 09:50:35",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.3,0.519,0.1,0.1,0.0001,0.0648,83913.04,"15 Mar 2025, 09:50:33",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.3,0.519,0.1,0.1,0.0001,0.0648,83913.04,"15 Mar 2025, 09:50:33",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-84000-C,CALL,0.071,5957.85,0.519,0.1,0.1,0.0001,0.0705,83913.37,"15 Mar 2025, 09:50:31",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.29,0.519,0.1,0.1,0.0001,0.0648,83912.82,"15 Mar 2025, 09:50:30",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-88000-P,PUT,0.0945,7929.76,0.517,0.1,0.1,0.0001,0.094,83912.82,"15 Mar 2025, 09:50:29",BTC,2025-04-25,88000.0,P,BTC-25APR25-88000-P,0.1625,0.1685,True
buy,BTC-25APR25-85000-P,PUT,0.074,6210.06,0.522,0.1,0.1,0.0001,0.073,83919.72,"15 Mar 2025, 09:50:20",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.81,0.519,0.1,0.1,0.0001,0.0649,83920.75,"15 Mar 2025, 09:50:19",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.81,0.519,0.1,0.1,0.0001,0.0649,83920.75,"15 Mar 2025, 09:50:16",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-84000-C,CALL,0.071,5958.41,0.519,0.1,0.1,0.0,0.0705,83921.27,"15 Mar 2025, 09:50:15",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
sell,BTC-25APR25-84000-C,CALL,0.071,5958.4,0.519,0.1,0.1,0.0,0.0705,83921.19,"15 Mar 2025, 09:50:14",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5496.84,0.519,0.1,0.1,0.0001,0.0649,83921.19,"15 Mar 2025, 09:50:13",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-116000-C,CALL,0.004,335.14,0.562,0.4,0.4,0.0,0.004,83784.27,"15 Mar 2025, 09:32:18",BTC,2025-04-25,116000.0,C,BTC-25APR25-116000-C,0.0004,0.0006,True
buy,BTC-25APR25-86000-P,PUT,0.0805,6750.9,0.516,0.1,0.1,0.0001,0.0799,83862.16,"15 Mar 2025, 09:01:25",BTC,2025-04-25,86000.0,P,BTC-25APR25-86000-P,0.14,0.145,True
buy,BTC-25APR25-88000-P,PUT,0.0945,7927.56,0.515,0.1,0.1,0.0001,0.094,83889.52,"15 Mar 2025, 08:57:54",BTC,2025-04-25,88000.0,P,BTC-25APR25-88000-P,0.1625,0.1685,True
buy,BTC-25APR25-85000-P,PUT,0.0735,6165.88,0.516,0.1,0.1,0.0001,0.073,83889.59,"15 Mar 2025, 08:57:52",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
buy,BTC-25APR25-84000-P,PUT,0.067,5620.62,0.515,0.1,0.1,0.0,0.0667,83889.91,"15 Mar 2025, 08:57:51",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
sell,BTC-25APR25-135000-C,CALL,0.0013,109.1,0.638,1.0,1.0,0.0001,0.0014,83923.7,"15 Mar 2025, 08:57:28",BTC,2025-04-25,135000.0,C,BTC-25APR25-135000-C,0.0001,0.0003,True
buy,BTC-25APR25-86000-C,CALL,0.06,5036.09,0.515,0.1,0.1,0.0,0.0595,83934.84,"15 Mar 2025, 08:57:07",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-84000-C,CALL,0.071,5959.32,0.518,0.1,0.1,0.0001,0.0703,83934.06,"15 Mar 2025, 08:57:06",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5497.68,0.518,0.1,0.1,0.0001,0.0647,83934.06,"15 Mar 2025, 08:57:05",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-88000-C,CALL,0.0505,4238.71,0.514,0.1,0.1,0.0,0.0501,83934.86,"15 Mar 2025, 08:57:04",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-86000-C,CALL,0.06,5036.09,0.515,0.1,0.1,0.0,0.0595,83934.86,"15 Mar 2025, 08:57:00",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5497.68,0.518,0.1,0.1,0.0001,0.0647,83933.97,"15 Mar 2025, 08:56:56",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-84000-C,CALL,0.071,5959.31,0.518,0.1,0.1,0.0001,0.0703,83933.97,"15 Mar 2025, 08:56:55",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-88000-C,CALL,0.0505,4238.67,0.514,0.1,0.1,0.0,0.0501,83933.97,"15 Mar 2025, 08:56:55",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-84000-P,PUT,0.067,5624.08,0.518,0.1,0.1,0.0001,0.0663,83941.46,"15 Mar 2025, 08:56:44",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
sell,BTC-25APR25-88000-P,PUT,0.094,7890.55,0.515,0.1,0.1,0.0001,0.0935,83942.06,"15 Mar 2025, 08:56:31",BTC,2025-04-25,88000.0,P,BTC-25APR25-88000-P,0.1625,0.1685,True
buy,BTC-25APR25-88000-P,PUT,0.094,7890.55,0.515,0.1,0.1,0.0001,0.0935,83942.06,"15 Mar 2025, 08:56:28",BTC,2025-04-25,88000.0,P,BTC-25APR25-88000-P,0.1625,0.1685,True
sell,BTC-25APR25-86000-C,CALL,0.06,5036.52,0.515,0.1,0.1,0.0,0.0596,83942.06,"15 Mar 2025, 08:56:27",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
sell,BTC-25APR25-85000-P,PUT,0.073,6127.77,0.515,0.1,0.1,0.0,0.0725,83942.06,"15 Mar 2025, 08:56:26",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
sell,BTC-25APR25-86000-C,CALL,0.06,5037.69,0.514,0.1,0.1,0.0,0.0597,83961.43,"15 Mar 2025, 08:56:12",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
sell,BTC-25APR25-88000-C,CALL,0.0505,4240.02,0.513,0.1,0.1,0.0,0.0502,83960.73,"15 Mar 2025, 08:56:11",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-84000-C,CALL,0.071,5961.14,0.517,0.1,0.1,0.0001,0.0704,83959.71,"15 Mar 2025, 08:56:10",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-P,PUT,0.073,6129.03,0.516,0.1,0.1,0.0001,0.0724,83959.3,"15 Mar 2025, 08:56:08",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5499.03,0.517,0.1,0.1,0.0001,0.0648,83954.65,"15 Mar 2025, 08:56:03",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-88000-C,CALL,0.0505,4239.61,0.513,0.1,0.1,0.0,0.0502,83952.75,"15 Mar 2025, 08:56:01",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
sell,BTC-25APR25-84000-P,PUT,0.0665,5582.83,0.515,0.1,0.1,0.0,0.0662,83952.39,"15 Mar 2025, 08:56:01",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-84000-C,CALL,0.071,5960.65,0.517,0.1,0.1,0.0001,0.0704,83952.8,"15 Mar 2025, 08:55:58",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5498.87,0.517,0.1,0.1,0.0001,0.0648,83952.2,"15 Mar 2025, 08:55:43",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-86000-C,CALL,0.06,5037.46,0.514,0.1,0.1,0.0,0.0597,83957.66,"15 Mar 2025, 08:55:40",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-84000-C,CALL,0.071,5961.3,0.517,0.1,0.1,0.0001,0.0704,83962.04,"15 Mar 2025, 08:55:38",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5499.69,0.516,0.1,0.1,0.0001,0.0649,83964.67,"15 Mar 2025, 08:55:34",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-88000-C,CALL,0.0505,4240.16,0.513,0.1,0.1,0.0,0.0502,83963.66,"15 Mar 2025, 08:55:32",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
sell,BTC-25APR25-88000-C,CALL,0.0505,4240.16,0.513,0.1,0.1,0.0,0.0502,83963.66,"15 Mar 2025, 08:55:32",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
sell,BTC-25APR25-86000-P,PUT,0.0795,6675.12,0.515,0.1,0.1,0.0,0.0791,83963.74,"15 Mar 2025, 08:55:30",BTC,2025-04-25,86000.0,P,BTC-25APR25-86000-P,0.14,0.145,True
sell,BTC-25APR25-86000-C,CALL,0.06,5037.82,0.514,0.1,0.1,0.0,0.0597,83963.64,"15 Mar 2025, 08:55:28",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5499.55,0.516,0.1,0.1,0.0001,0.0649,83962.64,"15 Mar 2025, 08:55:27",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-86000-P,PUT,0.0795,6674.99,0.515,0.1,0.1,0.0,0.0791,83962.1,"15 Mar 2025, 08:55:24",BTC,2025-04-25,86000.0,P,BTC-25APR25-86000-P,0.14,0.145,True
buy,BTC-25APR25-84000-C,CALL,0.071,5961.31,0.517,0.1,0.1,0.0001,0.0704,83962.1,"15 Mar 2025, 08:55:23",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
sell,BTC-25APR25-88000-C,CALL,0.0505,4240.09,0.513,0.1,0.1,0.0,0.0502,83962.1,"15 Mar 2025, 08:55:21",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-85000-P,PUT,0.073,6129.29,0.516,0.1,0.1,0.0001,0.0724,83962.87,"15 Mar 2025, 08:55:20",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
buy,BTC-25APR25-84000-C,CALL,0.071,5961.76,0.516,0.1,0.1,0.0001,0.0705,83968.45,"15 Mar 2025, 08:55:18",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5499.93,0.516,0.1,0.1,0.0001,0.0649,83968.45,"15 Mar 2025, 08:55:18",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
sell,BTC-25APR25-88000-C,CALL,0.0505,4240.56,0.513,0.1,0.1,0.0,0.0503,83971.54,"15 Mar 2025, 08:55:17",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-85000-P,PUT,0.073,6129.92,0.517,0.1,0.1,0.0001,0.0723,83971.54,"15 Mar 2025, 08:55:17",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
sell,BTC-25APR25-86000-C,CALL,0.06,5038.61,0.513,0.1,0.1,0.0,0.0598,83976.89,"15 Mar 2025, 08:55:16",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
